,url,name,labels,Abstract,Animal_Skins,Animals/Birds,Border,Camouflage,Checks,Conversationals,Ethnic,Floral,Geometric,Nature,Paisleys,Placements,Stripes,Texture,Traditional,Tribal,Tropical
2085,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/409/489/1656884057/original/265910-preview-small.jpg,526265910-optical-swirls-lines.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2086,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/409/402/1656873262/original/265896-preview-small.jpg,827265896-monochromatic-blue-optical-swirls.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2087,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/408/740/1656814731/original/265819-preview-small.jpg,975265819-mountains-abstract-landscape-design.jpg,"['Abstract', 'Stripes', 'Nature']",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2088,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/410/094/1656930867/original/265990-preview-small.jpg,330265990-doted-waves-design.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2089,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/409/132/1656860919/original/265865-preview-small.jpg,494265865-multi-colour-rainbow-rug-beater-pattern.jpg,"['Conversationals', 'Stripes']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2090,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/408/441/1656780237/original/265786-preview-small.jpg,782265786-geometric-pattern.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2091,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/408/126/1656759380/original/265750-preview-small.jpg,183265750-gray-vertical-stripes.jpg,"['Geometric', 'Stripes', 'Traditional']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2092,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/408/120/1656759197/original/265749-preview-small.jpg,105265749-blue-vertical-stripes.jpg,"['Geometric', 'Stripes', 'Traditional']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2093,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/408/114/1656759006/original/265748-preview-small.jpg,227265748-red-stripes-on-navy.jpg,"['Geometric', 'Stripes', 'Traditional']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2094,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/407/890/1656720494/original/265719-preview-small.jpg,160265719-color-block-stripes.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2095,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/407/683/1656695586/original/265696-preview-small.jpg,491265696-warm-summer-stripes.jpg,"['Geometric', 'Stripes', 'Traditional']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2096,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/407/689/1656697290/original/265698-preview-small.jpg,762265698-psychadelic-bionics.jpg,"['Geometric', 'Stripes', 'Tropical']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2097,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/407/653/1656694250/original/265692-preview-small.jpg,826265692-bright-summer-stripes.jpg,"['Geometric', 'Stripes', 'Traditional']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2098,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/408/734/1656814088/original/265818-preview-small.jpg,460265818-landscape-stripes-ombre.jpg,"['Stripes', 'Camouflage', 'Nature']",0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2099,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/408/682/1656794804/original/265812-preview-small.jpg,621265812-ocean-melt-bionics.jpg,"['Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2100,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/406/929/1656663239/original/265600-preview-small.jpg,283265600-purple-abstract-lines-geometry.jpg,"['Abstract', 'Stripes', 'Texture']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2101,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/406/684/1656648656/original/265575-preview-small.jpg,765265575-abstract-floral-and-stripe-patch.jpg,"['Floral', 'Conversationals', 'Stripes']",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2102,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/406/141/1656608527/original/265510-preview-small.jpg,320265510-distorted-lines.jpg,"['Abstract', 'Stripes', 'Texture']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2103,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/406/482/1656622783/original/265545-preview-small.jpg,271265545-under-the-sea.jpg,"['Animals/Birds', 'Stripes', 'Nature']",0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2104,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/406/253/1656612107/original/265521-preview-small.jpg,512265521-lines-break.jpg,"['Geometric', 'Stripes']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2105,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/405/743/1656595970/original/265469-preview-small.jpg,236265469-geometric-tents.jpg,"['Geometric', 'Stripes', 'Nature']",0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
2106,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/405/637/1656592228/original/265454-preview-small.jpg,480265454-watercolor-sky-blue-stripes-horizontal.jpg,"['Stripes', 'Texture']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2107,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/405/274/1656579142/original/265418-preview-small.jpg,862265418-swirled-lines-may-rose-collection.jpg,"['Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2108,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/405/709/1656594820/original/265463-preview-small.jpg,962265463-blurred-indigo-blue-stripes.jpg,"['Abstract', 'Stripes', 'Texture']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2109,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/405/020/1656553264/original/265385-preview-small.jpg,678265385-black-tartan.jpg,"['Geometric', 'Stripes', 'Tribal']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2110,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/404/954/1656547989/original/265374-preview-small.jpg,773265374-blue-tartan.jpg,"['Geometric', 'Stripes', 'Tribal']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2111,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/404/439/1656520219/original/265316-preview-small.jpg,464265316-celestial-spirals.jpg,"['Geometric', 'Stripes', 'Texture']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2112,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/405/002/1656551071/original/265381-preview-small.jpg,654265381-stripes-and-texture.jpg,"['Abstract', 'Stripes', 'Texture']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2113,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/403/920/1656509018/original/265261-preview-small.jpg,704265261-geometric-shapes-simple.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2114,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/404/015/1656511627/original/265278-preview-small.jpg,343265278-checkered-ginghan-blue-and-green-pattern.jpg,"['Geometric', 'Checks', 'Stripes']",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2115,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/403/913/1656508725/original/265260-preview-small.jpg,694265260-geometric-shapes.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2116,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/403/892/1656508154/original/265258-preview-small.jpg,171265258-geometric-shapes.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2117,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/404/445/1656520451/original/265318-preview-small.jpg,592265318-as0316-abstract-dots.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2118,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/405/155/1656572302/original/265402-preview-small.jpg,639265402-brushstroke-naive-pastel-chevron-stripes.jpg,"['Geometric', 'Stripes', 'Texture']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2119,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/403/880/1656506902/original/265254-preview-small.jpg,254265254-color-block-chess.jpg,"['Geometric', 'Stripes']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2120,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/403/586/1656498339/original/265218-preview-small.jpg,539265218-abstract-watercolour-stripes.jpg,"['Abstract', 'Stripes', 'Texture']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2121,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/403/532/1656496210/original/265128-preview-small.jpg,706265128-abstract-watercolour-shapes.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2122,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/403/239/1656469994/original/265177-preview-small.jpg,846265177-rope-clean-sea-f.jpg,"['Geometric', 'Stripes', 'Texture']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2123,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/403/124/1656453110/original/265160-preview-small.jpg,265265160-abstract-stripes-2.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2124,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/402/072/1656417276/original/265046-preview-small.jpg,273265046-silver-stacked-ovals.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2125,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/403/444/1656491701/original/265200-preview-small.jpg,329265200-pastel-brushstroke-tie-dye-grunge-stripes.jpg,"['Abstract', 'Stripes', 'Texture']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2126,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/402/138/1656418229/original/265047-preview-small.jpg,430265047-red-orange-stacked-ovals.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2127,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/401/262/1656367355/original/264961-preview-small.jpg,673264961-animal-stripes-print.jpg,"['Stripes', 'Texture', 'Animal Skins']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2128,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/400/663/1656347022/original/264888-preview-small.jpg,816264888-yellow-modern-scribble-color.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2129,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/399/391/1656274723/original/264741-preview-small.jpg,199264741-stripes-mask-flowers-f.jpg,"['Geometric', 'Floral', 'Stripes']",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2130,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/399/446/1656281821/original/264749-preview-small.jpg,541264749-navy-color-curve-lines.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2131,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/399/476/1656296520/original/264754-preview-small.jpg,976264754-fashion-stripe-decorative-pattern.jpg,"['Stripes', 'Texture', 'Camouflage']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2132,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/397/672/1656081696/original/264557-preview-small.jpg,759264557-retro-waves-lines.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2133,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/397/160/1656069099/original/264498-preview-small.jpg,578264498-stem-stripe-abstract-floral-repeat.jpg,"['Floral', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2134,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/397/630/1656079825/original/264554-preview-small.jpg,621264554-70s-aesthetic-line-curves.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2135,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/396/911/1656058536/original/264476-preview-small.jpg,308264476-blue-texture-marble-trend.jpg,"['Abstract', 'Stripes', 'Texture']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2136,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/397/249/1656072426/original/264512-preview-small.jpg,989264512-distorted-grunge-stripe-hand-painted-chevron.jpg,"['Geometric', 'Stripes', 'Texture']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2137,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/396/975/1656059712/original/264483-preview-small.jpg,346264483-tartan-light-blue.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2138,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/396/477/1656026941/original/264427-preview-small.jpg,942264427-geometric.jpg,"['Geometric', 'Stripes', 'Texture']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2139,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/396/226/1656010271/original/264393-preview-small.jpg,236264393-colors-letter-hand-f.jpg,"['Geometric', 'Stripes', 'Texture']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2140,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/396/437/1656019049/original/264421-preview-small.jpg,395264421-mora.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2141,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/396/845/1656054619/original/264465-preview-small.jpg,435264465-texture-stripes.jpg,"['Geometric', 'Stripes', 'Texture']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2142,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/395/094/1655979631/original/264243-preview-small.jpg,685264243-white-flowers-with-black-lines.jpg,"['Floral', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2143,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/394/858/1655969426/original/264210-preview-small.jpg,943264210-blue-abstract-meta-lines.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2144,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/394/669/1655945388/original/264186-preview-small.jpg,284264186-texture-navy-stripes.jpg,"['Abstract', 'Stripes', 'Texture']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2145,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/394/292/1655912393/original/264147-preview-small.jpg,291264147-bold-colourful-stripes.jpg,"['Abstract', 'Stripes', 'Traditional']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2146,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/393/974/1655904575/original/264113-preview-small.jpg,571264113-grey-abstract-lines-imitating-fringe.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2147,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/392/605/1655840257/original/263971-preview-small.jpg,198263971-stripes-and-dots-bc0143.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2148,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/392/919/1655856049/original/263997-preview-small.jpg,430263997-bright-chevron-arrows.jpg,"['Geometric', 'Stripes']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2149,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/392/985/1655870661/original/264008-preview-small.jpg,687264008-soft-geo-stripe.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2150,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/392/573/1655839788/original/263969-preview-small.jpg,186263969-hand-painted-checkered-fabric.jpg,"['Geometric', 'Checks', 'Stripes']",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2151,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/392/445/1655835951/original/263951-preview-small.jpg,402263951-traditional-gingham-in-light-brown-and-white.jpg,"['Geometric', 'Checks', 'Stripes']",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2152,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/392/039/1655822140/original/263903-preview-small.jpg,242263903-mini-sunflower-stripes.jpg,"['Floral', 'Stripes', 'Nature']",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2153,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/390/342/1655734653/original/263703-preview-small.jpg,985263703-hannah-stripes-pink.jpg,"['Geometric', 'Stripes', 'Placements']",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
2154,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/390/566/1655742601/original/263731-preview-small.jpg,366263731-delicate-watercolor-stripes-and-flowers.jpg,"['Floral', 'Stripes', 'Nature']",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2155,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/390/547/1655741971/original/263728-preview-small.jpg,405263728-abstract-stripes.jpg,"['Abstract', 'Stripes', 'Texture']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2156,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/390/572/1655743031/original/263732-preview-small.jpg,166263732-delicate-horizontal-stripes-and-flowers.jpg,"['Floral', 'Stripes', 'Nature']",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2157,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/390/529/1655740901/original/263724-preview-small.jpg,304263724-delicate-wonky-watercolor-lines.jpg,"['Geometric', 'Checks', 'Stripes']",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2158,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/390/523/1655740635/original/263723-preview-small.jpg,215263723-delicate-watecolor-flowers-scarf-pattern.jpg,"['Floral', 'Stripes', 'Nature']",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2159,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/389/548/1655681101/original/263625-preview-small.jpg,430263625-bold-stripe-accidental-abstracts.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2160,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/389/386/1655663123/original/263616-preview-small.jpg,918263616-ethnic-hand-sketch-boho-ikat-stripes.jpg,"['Ethnic', 'Stripes', 'Texture']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2161,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/389/254/1655657126/original/263601-preview-small.jpg,536263601-textured-dry-brush-stripes.jpg,"['Checks', 'Stripes', 'Texture']",0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2162,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/389/560/1655681664/original/263626-preview-small.jpg,213263626-bold-stripe-accidental-abstracts.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2163,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/389/536/1655679587/original/263624-preview-small.jpg,737263624-architectural-plaid-accidental-abstracts.jpg,"['Geometric', 'Checks', 'Stripes']",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2164,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/387/453/1655480682/original/263421-preview-small.jpg,895263421-plaid-print-design-seamless.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2165,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/386/327/1655400902/original/263291-preview-small.jpg,724263291-abstract-pattern.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2166,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/387/483/1655481315/original/263424-preview-small.jpg,353263424-sun-print-design-is-seamless.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2167,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/387/381/1655477886/original/263409-preview-small.jpg,676263409-abstract-flowers.jpg,"['Floral', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2168,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/387/165/1655471440/original/263394-preview-small.jpg,100263394-gradients-lines.jpg,"['Abstract', 'Stripes', 'Camouflage']",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2169,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/385/897/1655387841/original/263232-preview-small.jpg,572263232-marbled.jpg,"['Abstract', 'Stripes', 'Texture']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2170,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/385/927/1655388479/original/263236-preview-small.jpg,617263236-marbled.jpg,"['Abstract', 'Stripes', 'Texture']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2171,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/385/639/1655382140/original/263205-preview-small.jpg,523263205-pastels-retro-print.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2172,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/384/365/1655296492/original/263054-preview-small.jpg,115263054-summer-bold-stripes.jpg,"['Geometric', 'Conversationals', 'Stripes']",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2173,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/383/900/1655276390/original/263004-preview-small.jpg,437263004-leaf-stripes.jpg,"['Abstract', 'Stripes', 'Nature']",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2174,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/384/089/1655287136/original/263028-preview-small.jpg,900263028-hannah-stripes-blue.jpg,"['Geometric', 'Stripes', 'Placements']",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
2175,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/383/335/1655229175/original/262942-preview-small.jpg,133262942-marbled.jpg,"['Abstract', 'Stripes', 'Texture']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2176,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/383/214/1655225597/original/262927-preview-small.jpg,531262927-boho-summer-95.jpg,"['Ethnic', 'Stripes', 'Paisleys']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2177,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/382/230/1655191075/original/262820-preview-small.jpg,544262820-memphis-pattern.jpg,"['Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2178,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/381/718/1655146704/original/262770-preview-small.jpg,361262770-hand-drawn-floral-design-optic-illusion.jpg,"['Floral', 'Stripes', 'Nature']",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2179,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/382/825/1655211587/original/262895-preview-small.jpg,817262895-very-peri-modern-scribble-color.jpg,"['Abstract', 'Stripes', 'Texture']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2180,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/382/915/1655215914/original/262904-preview-small.jpg,852262904-blue-jeans-geometric-shapes.jpg,"['Geometric', 'Abstract', 'Stripes']",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2181,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/382/765/1655210701/original/262886-preview-small.jpg,885262886-brown-chevron.jpg,"['Geometric', 'Stripes', 'Tribal']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2182,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/382/543/1655204120/original/262852-preview-small.jpg,762262852-eucalyptus-colorful.jpg,"['Stripes', 'Tropical', 'Nature']",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2183,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/382/730/1655210029/original/262881-preview-small.jpg,741262881-rainbow-summer-candy-stripes-sweet-tooth.jpg,"['Conversationals', 'Stripes']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2184,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/381/618/1655143620/original/262756-preview-small.jpg,754262756-irregular-check-pattern.jpg,"['Geometric', 'Checks', 'Stripes']",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2185,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/381/332/1655134632/original/262727-preview-small.jpg,190262727-neutral-chevron.jpg,"['Geometric', 'Stripes', 'Tribal']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2186,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/381/188/1655129282/original/262708-preview-small.jpg,196262708-wild-dots-and-lines-abctract.jpg,"['Abstract', 'Stripes', 'Camouflage']",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
